ID,item_cnt_month
94509,0.1112829
94510,0.1112829
94511,0.1112829
94512,0.1112829
94513,0.1112829
94514,0.28169674
94515,0.1112829
94516,0.1112829
94517,0.1112829
94518,0.1112829
94519,0.1112829
94520,0.1112829
94521,0.1112829
94522,0.2759503
94523,0.1112829
94524,0.1112829
94525,0.24820048
94526,0.1112829
94527,0.1112829
94528,0.1112829
94529,0.1112829
94530,0.1112829
94531,0.1112829
94532,0.1112829
94533,0.1112829
94534,0.42304802
94535,0.1112829
94536,0.1112829
94537,0.1112829
94538,0.1112829
94539,0.1112829
94540,0.1112829
94541,0.1112829
94542,0.1112829
94543,0.1112829
94544,0.1112829
94545,0.1112829
94546,0.4217676
94547,0.1112829
94548,0.1112829
94549,0.1112829
94550,0.1112829
94551,0.1112829
94552,0.1112829
94553,0.1112829
94554,0.1112829
94555,0.1112829
94556,0.1112829
94557,0.1112829
94558,0.1112829
94559,0.1112829
94560,0.1112829
94561,0.1112829
94562,0.1112829
94563,0.1112829
94564,0.1112829
94565,0.1112829
94566,0.1112829
94567,0.1112829
94568,0.26900023
94569,0.26900092
94570,0.1112829
94571,0.1112829
94572,0.1112829
94573,0.2693648
94574,0.1112829
94575,0.1112829
94576,0.1112829
94577,0.1112829
94578,0.1112829
94579,0.1112829
94580,0.1112829
94581,0.1112829
94582,0.1112829
94583,0.282606
94584,0.1112829
94585,0.1112829
94586,0.1112829
94587,0.1112829
94588,0.1112829
94589,0.27751312
94590,0.1112829
94591,0.1112829
94592,0.1112829
94593,0.27707392
94594,0.1112829
94595,0.1112829
94596,0.1112829
94597,0.27728766
94598,0.1112829
94599,0.1112829
94600,0.1112829
94601,0.1112829
94602,0.1112829
94603,0.1112829
94604,0.1112829
94605,0.1112829
94606,0.1112829
94607,0.1112829
94608,0.1112829
94609,0.1112829
94610,0.1112829
94611,0.1112829
94612,0.1112829
94613,0.1112829
94614,0.1112829
94615,0.1112829
94616,0.1112829
94617,0.1112829
94618,0.1112829
94619,0.1112829
94620,0.1112829
94621,0.1112829
94622,0.1112829
94623,0.1112829
94624,0.1112829
94625,0.1112829
94626,0.1112829
94627,0.1112829
94628,0.19523557
94629,0.1112829
94630,0.1112829
94631,0.1112829
94632,0.1112829
94633,0.1112829
94634,0.1112829
94635,0.1112829
94636,0.1112829
94637,0.1112829
94638,0.1112829
94639,0.2636147
94640,0.1112829
94641,0.1112829
94642,0.1112829
94643,0.1112829
94644,0.1112829
94645,0.1112829
94646,0.1112829
94647,0.1112829
94648,0.1112829
94649,0.1112829
94650,0.1112829
94651,0.1112829
94652,0.1112829
94653,0.1112829
94654,0.1112829
94655,0.1112829
94656,0.122597754
94657,0.1112829
94658,0.1112829
94659,0.1112829
94660,0.1112829
94661,0.1112829
94662,0.1112829
94663,0.1112829
94664,0.1112829
94665,0.1112829
94666,0.26453906
94667,0.1112829
94668,0.1112829
94669,0.1112829
94670,0.1112829
94671,0.1112829
94672,0.1112829
94673,0.1112829
94674,0.1112829
94675,0.1112829
94676,0.1112829
94677,0.40970176
94678,0.26179454
94679,0.1112829
94680,0.1112829
94681,0.1112829
94682,0.1112829
94683,0.21767345
94684,0.1112829
94685,0.1112829
94686,0.1112829
94687,0.1112829
94688,0.1112829
94689,0.1112829
94690,0.1112829
94691,0.1112829
94692,0.1112829
94693,0.1112829
94694,0.28881264
94695,0.1112829
94696,0.1112829
94697,0.1112829
94698,0.1112829
94699,0.1112829
94700,0.1112829
94701,0.1112829
94702,0.2822624
94703,0.1112829
94704,0.2913719
94705,0.1112829
94706,0.1112829
94707,0.1112829
94708,0.1112829
94709,0.1112829
94710,0.1112829
94711,0.1112829
94712,0.1112829
94713,0.1112829
94714,0.1112829
94715,0.1112829
94716,0.1112829
94717,0.1112829
94718,0.1112829
94719,0.1112829
94720,0.1112829
94721,0.1112829
94722,0.20178106
94723,0.1112829
94724,0.1112829
94725,0.1112829
94726,0.1112829
94727,0.1112829
94728,0.1112829
94729,0.1112829
94730,0.1112829
94731,0.1112829
94732,0.1112829
94733,0.1112829
94734,0.1628997
94735,0.1112829
94736,0.1112829
94737,0.1112829
94738,0.1112829
94739,0.1112829
94740,0.1112829
94741,0.1112829
94742,0.1112829
94743,0.1112829
94744,0.1112829
94745,0.1112829
94746,0.11887144
94747,0.1112829
94748,0.1112829
94749,0.1112829
94750,0.1112829
94751,0.1112829
94752,0.1112829
94753,0.1112829
94754,0.1112829
94755,0.1112829
94756,0.1112829
94757,0.1112829
94758,0.1112829
94759,0.19352782
94760,0.1112829
94761,0.1112829
94762,0.1112829
94763,0.1112829
94764,0.1112829
94765,0.1112829
94766,0.1112829
94767,0.1112829
94768,0.1112829
94769,1.3222532
94770,0.1112829
94771,0.1112829
94772,0.1112829
94773,0.1112829
94774,0.1112829
94775,0.1112829
94776,0.1112829
94777,0.1112829
94778,0.1112829
94779,0.1112829
94780,0.1112829
94781,0.1112829
94782,0.1112829
94783,0.1112829
94784,0.1112829
94785,0.1112829
94786,0.1112829
94787,0.1112829
94788,0.1112829
94789,0.1112829
94790,0.30146244
94791,0.1112829
94792,0.1112829
94793,0.1112829
94794,0.1112829
94795,0.1112829
94796,0.1112829
94797,0.1112829
94798,0.1112829
94799,0.26315695
94800,0.1112829
94801,0.1112829
94802,0.1112829
94803,0.1112829
94804,0.1112829
94805,0.1112829
94806,0.1112829
94807,0.1112829
94808,0.1112829
94809,0.1112829
94810,0.1112829
94811,0.1112829
94812,0.1112829
94813,0.1112829
94814,0.1112829
94815,0.1112829
94816,0.1112829
94817,0.1112829
94818,0.1112829
94819,0.1112829
94820,0.1112829
94821,0.1112829
94822,0.1112829
94823,0.1112829
94824,0.1112829
94825,0.1112829
94826,0.1112829
94827,0.1112829
94828,0.1112829
94829,0.1112829
94830,0.1112829
94831,0.1112829
94832,0.1112829
94833,0.1112829
94834,0.1112829
94835,0.1112829
94836,0.1112829
94837,0.1112829
94838,0.1112829
94839,0.1112829
94840,0.1112829
94841,0.1112829
94842,0.1112829
94843,0.1112829
94844,0.22572109
94845,0.1112829
94846,0.1112829
94847,0.1112829
94848,0.1112829
94849,0.1112829
94850,0.1112829
94851,0.1112829
94852,0.1112829
94853,0.1112829
94854,0.1112829
94855,0.1112829
94856,0.1112829
94857,0.1112829
94858,0.1112829
94859,0.1112829
94860,0.1112829
94861,0.1112829
94862,0.1112829
94863,0.1112829
94864,0.1112829
94865,0.1112829
94866,0.1112829
94867,0.1112829
94868,0.1112829
94869,0.1112829
94870,0.1112829
94871,0.1112829
94872,0.1112829
94873,0.1112829
94874,0.1112829
94875,0.1112829
94876,0.1112829
94877,0.1112829
94878,0.1112829
94879,0.1112829
94880,0.1112829
94881,0.26916382
94882,0.26917464
94883,0.1112829
94884,0.1112829
94885,0.1112829
94886,0.1112829
94887,0.1112829
94888,0.1112829
94889,0.1112829
94890,0.1112829
94891,0.1112829
94892,0.1112829
94893,0.1112829
94894,0.1112829
94895,0.1112829
94896,0.1112829
94897,0.1112829
94898,0.1112829
94899,0.1112829
94900,0.1112829
94901,0.1112829
94902,0.26346162
94903,0.26346162
94904,0.2634616
94905,0.2634616
94906,0.2634616
94907,0.2634616
94908,0.2634616
94909,0.2634616
94910,0.26346156
94911,0.26346156
94912,0.26346156
94913,0.26346165
94914,1.1131632
94915,0.1112829
94916,0.1112829
94917,0.1112829
94918,0.1112829
94919,0.1112829
94920,0.1112829
94921,0.1112829
94922,0.1112829
94923,0.1112829
94924,0.1112829
94925,0.1112829
94926,0.1112829
94927,0.1112829
94928,0.16914678
94929,0.20059066
94930,0.1112829
94931,0.1112829
94932,0.1112829
94933,0.1112829
94934,0.1112829
94935,0.1112829
94936,0.1112829
94937,0.1112829
94938,0.1112829
94939,0.1112829
94940,0.1112829
94941,0.1112829
94942,0.1112829
94943,0.1112829
94944,0.1112829
94945,0.1112829
94946,0.1112829
94947,0.1112829
94948,0.1112829
94949,0.1112829
94950,0.1112829
94951,0.1112829
94952,0.1112829
94953,0.1112829
94954,0.1112829
94955,0.1112829
94956,0.1112829
94957,0.1112829
94958,0.1112829
94959,0.1112829
94960,0.1112829
94961,0.1112829
94962,0.1112829
94963,0.1112829
94964,0.1112829
94965,0.1112829
94966,0.1112829
94967,0.1112829
94968,0.1112829
94969,0.1112829
94970,0.1112829
94971,0.1112829
94972,0.1112829
94973,0.1112829
94974,0.1112829
94975,0.1112829
94976,0.28292257
94977,0.1112829
94978,0.1112829
94979,0.1112829
94980,0.1112829
94981,0.1112829
94982,0.1112829
94983,0.1112829
94984,0.1112829
94985,0.1112829
94986,0.19047925
94987,0.1112829
94988,0.1112829
94989,0.1112829
94990,0.1112829
94991,0.1112829
94992,0.1112829
94993,0.1112829
94994,0.1112829
94995,0.1112829
94996,0.24792916
94997,0.1112829
94998,0.1112829
94999,0.1112829
95000,0.1112829
95001,0.1112829
95002,0.1112829
95003,0.1112829
95004,0.1112829
95005,0.1112829
95006,0.1112829
95007,0.1112829
95008,0.1112829
95009,0.1112829
95010,0.1112829
95011,0.1112829
95012,0.1112829
95013,0.1112829
95014,0.1112829
95015,0.1112829
95016,0.1112829
95017,0.1112829
95018,0.21081349
95019,0.1112829
95020,0.1112829
95021,0.1112829
95022,0.1112829
95023,0.28201514
95024,0.1112829
95025,0.1112829
95026,0.1112829
95027,0.1112829
95028,0.1112829
95029,0.1112829
95030,0.1112829
95031,0.1112829
95032,0.1112829
95033,0.1112829
95034,0.1112829
95035,0.1112829
95036,0.1112829
95037,0.1112829
95038,0.1112829
95039,0.1112829
95040,0.19482198
95041,0.1112829
95042,0.1112829
95043,0.1112829
95044,0.1112829
95045,0.1112829
95046,0.1112829
95047,0.1112829
95048,0.1112829
95049,0.1112829
95050,0.1112829
95051,0.1112829
95052,0.1112829
95053,0.1112829
95054,0.1112829
95055,0.1112829
95056,0.1112829
95057,0.1112829
95058,0.30392188
95059,0.1112829
95060,0.1112829
95061,0.1112829
95062,0.1112829
95063,0.1112829
95064,0.1112829
95065,0.1112829
95066,0.1112829
95067,0.1112829
95068,0.1112829
95069,0.1112829
95070,0.1112829
95071,0.1112829
95072,0.1112829
95073,0.21039334
95074,0.2631549
95075,0.1112829
95076,0.1112829
95077,0.16460843
95078,0.1112829
95079,0.1112829
95080,0.1112829
95081,0.1112829
95082,0.1112829
95083,0.1112829
95084,0.1112829
95085,0.1112829
95086,0.1112829
95087,0.26315343
95088,0.1112829
95089,0.1112829
95090,0.1112829
95091,0.1112829
95092,0.1112829
95093,0.1112829
95094,0.1112829
95095,0.26315522
95096,0.1112829
95097,0.1112829
95098,0.1112829
95099,0.1112829
95100,0.1112829
95101,0.1112829
95102,0.1112829
95103,0.1112829
95104,0.1112829
95105,0.26315665
95106,0.1112829
95107,0.1112829
95108,0.1112829
95109,0.2631566
95110,0.1112829
95111,0.1112829
95112,0.26315594
95113,0.14819998
95114,0.26315594
95115,0.1112829
95116,0.1112829
95117,0.1112829
95118,0.1112829
95119,0.1112829
95120,0.1112829
95121,0.1112829
95122,0.1112829
95123,0.1112829
95124,0.1112829
95125,0.1112829
95126,0.1112829
95127,0.1112829
95128,0.26315773
95129,0.26315773
95130,0.1112829
95131,0.1112829
95132,0.1112829
95133,0.1112829
95134,0.1112829
95135,0.1112829
95136,0.1112829
95137,0.1112829
95138,0.1112829
95139,0.1112829
95140,0.1112829
95141,0.1112829
95142,0.1112829
95143,0.26315564
95144,0.1112829
95145,0.1112829
95146,0.26315564
95147,0.1112829
95148,0.1112829
95149,0.1112829
95150,0.1112829
95151,0.1112829
95152,0.1112829
95153,0.1112829
95154,0.1112829
95155,0.1112829
95156,0.1112829
95157,0.1112829
95158,0.1112829
95159,0.1112829
95160,0.1112829
95161,0.1112829
95162,0.1112829
95163,0.1112829
95164,0.1112829
95165,0.1112829
95166,0.1112829
95167,0.1112829
95168,0.1112829
95169,0.1112829
95170,0.1112829
95171,0.1112829
95172,0.1112829
95173,0.1112829
95174,0.1112829
95175,0.1112829
95176,0.1112829
95177,0.1112829
95178,0.1112829
95179,0.1112829
95180,0.1112829
95181,0.1112829
95182,0.1112829
95183,0.1112829
95184,0.1112829
95185,0.1112829
95186,0.1112829
95187,0.28198683
95188,0.28220087
95189,0.1112829
95190,0.1112829
95191,0.1112829
95192,0.1112829
95193,0.1112829
95194,0.1112829
95195,0.2819307
95196,0.1112829
95197,0.1112829
95198,0.1112829
95199,0.2828846
95200,0.28285736
95201,0.1112829
95202,0.28285354
95203,0.1112829
95204,0.1112829
95205,0.1112829
95206,0.1112829
95207,0.1112829
95208,0.28290862
95209,0.1112829
95210,0.1112829
95211,0.1112829
95212,0.1112829
95213,0.1112829
95214,0.1112829
95215,0.28232837
95216,0.1112829
95217,0.1112829
95218,0.28225154
95219,0.1112829
95220,0.1112829
95221,0.1112829
95222,0.1112829
95223,0.1112829
95224,0.1112829
95225,0.1112829
95226,0.1112829
95227,0.1112829
95228,0.1112829
95229,0.1112829
95230,0.1112829
95231,0.1112829
95232,0.1112829
95233,0.1112829
95234,0.1112829
95235,0.1112829
95236,0.1112829
95237,0.1112829
95238,0.1112829
95239,0.1112829
95240,0.1112829
95241,0.1112829
95242,0.1112829
95243,0.1112829
95244,0.1112829
95245,0.1112829
95246,0.40521622
95247,0.21669269
95248,0.1112829
95249,0.1112829
95250,0.1112829
95251,0.1112829
95252,0.23606189
95253,0.1112829
95254,0.1112829
95255,0.1112829
95256,0.1112829
95257,0.1112829
95258,0.1112829
95259,0.1112829
95260,0.1112829
95261,0.1112829
95262,0.1112829
95263,0.1112829
95264,0.1112829
95265,0.1112829
95266,0.1112829
95267,0.1112829
95268,0.1112829
95269,0.28344157
95270,0.1112829
95271,0.1112829
95272,0.37121117
95273,0.1112829
95274,0.1112829
95275,0.1112829
95276,0.1112829
95277,0.1112829
95278,0.1112829
95279,0.1112829
95280,0.1112829
95281,0.1112829
95282,0.1112829
95283,0.1112829
95284,0.1112829
95285,0.1112829
95286,0.1112829
95287,0.1112829
95288,0.1112829
95289,0.1112829
95290,0.1112829
95291,0.1112829
95292,0.1112829
95293,0.1112829
95294,0.116139114
95295,0.1112829
95296,0.1112829
95297,0.1112829
95298,0.1112829
95299,0.1112829
95300,0.1112829
95301,0.1112829
95302,0.1112829
95303,0.1112829
95304,0.1112829
95305,0.1112829
95306,0.1112829
95307,0.1112829
95308,0.1112829
95309,0.1112829
95310,0.1112829
95311,0.21869895
95312,0.1112829
95313,0.1112829
95314,0.26384157
95315,0.1112829
95316,0.1112829
95317,0.1112829
95318,0.1112829
95319,0.1112829
95320,0.1112829
95321,0.1112829
95322,0.1112829
95323,0.1112829
95324,0.1112829
95325,0.1112829
95326,0.1112829
95327,0.1112829
95328,0.1112829
95329,0.1112829
95330,0.1112829
95331,0.1112829
95332,0.1112829
95333,0.1112829
95334,0.1112829
95335,0.1112829
95336,0.1112829
95337,0.1112829
95338,0.1112829
95339,0.1112829
95340,0.1112829
95341,0.1112829
95342,0.1112829
95343,0.26363623
95344,0.1112829
95345,0.1112829
95346,0.1112829
95347,0.1112829
95348,0.1112829
95349,0.1112829
95350,0.26358595
95351,0.1112829
95352,0.1112829
95353,0.2635888
95354,0.1112829
95355,0.1112829
95356,0.1112829
95357,0.1112829
95358,0.1112829
95359,0.2635659
95360,0.1112829
95361,0.1112829
95362,0.1112829
95363,0.1112829
95364,0.1112829
95365,0.1112829
95366,0.1112829
95367,0.1112829
95368,0.1112829
95369,0.1112829
95370,0.1112829
95371,0.2636787
95372,0.1112829
95373,0.1112829
95374,0.263645
95375,0.2732247
95376,0.2631585
95377,0.2631585
95378,0.26315847
95379,0.1112829
95380,0.1112829
95381,0.1112829
95382,0.1112829
95383,0.1112829
95384,0.29628682
95385,0.27370858
95386,0.1112829
95387,0.1112829
95388,0.1112829
95389,0.26315784
95390,0.1112829
95391,0.1112829
95392,0.1112829
95393,0.2631578
95394,0.26315793
95395,0.1112829
95396,0.1112829
95397,0.1112829
95398,0.26315814
95399,0.1112829
95400,0.1112829
95401,0.20705634
95402,0.1112829
95403,0.1112829
95404,0.1112829
95405,0.29625505
95406,0.1112829
95407,0.1112829
95408,0.1112829
95409,0.1112829
95410,0.1112829
95411,0.1112829
95412,0.1112829
95413,0.1112829
95414,0.1112829
95415,0.1112829
95416,0.1112829
95417,0.2646019
95418,0.1112829
95419,0.1112829
95420,0.1112829
95421,0.2645825
95422,0.1112829
95423,0.2645806
95424,0.26458007
95425,0.1112829
95426,0.1112829
95427,0.1112829
95428,0.1112829
95429,0.1112829
95430,0.1112829
95431,0.1112829
95432,0.1112829
95433,0.1112829
95434,0.1112829
95435,0.1112829
95436,0.1112829
95437,0.1112829
95438,0.26381236
95439,0.26379263
95440,0.2637906
95441,0.26379043
95442,0.1112829
95443,0.1112829
95444,0.26382065
95445,0.1112829
95446,0.1112829
95447,0.1112829
95448,0.1112829
95449,0.1112829
95450,0.1112829
95451,0.26382896
95452,0.1112829
95453,0.1112829
95454,0.2645563
95455,0.26383275
95456,0.1112829
95457,0.1112829
95458,0.26383618
95459,0.26455027
95460,0.1112829
95461,0.1112829
95462,0.1112829
95463,0.1112829
95464,0.1112829
95465,0.1112829
95466,0.2831992
95467,0.1112829
95468,0.1112829
95469,0.1112829
95470,0.1112829
95471,0.1112829
95472,0.1112829
95473,0.1112829
95474,0.1112829
95475,0.1112829
95476,0.1112829
95477,0.1112829
95478,0.16945694
95479,0.1112829
95480,0.1112829
95481,0.1112829
95482,0.1112829
95483,0.1112829
95484,0.1112829
95485,0.1112829
95486,0.1112829
95487,0.1112829
95488,0.1112829
95489,0.30146354
95490,0.1112829
95491,0.1112829
95492,0.1112829
95493,0.1112829
95494,0.1112829
95495,0.1112829
95496,0.1112829
95497,0.1112829
95498,0.1112829
95499,0.1112829
95500,0.1112829
95501,0.33217925
95502,0.1112829
95503,0.1112829
95504,0.1112829
95505,0.1112829
95506,0.1112829
95507,0.1112829
95508,0.1112829
95509,0.1112829
95510,0.1112829
95511,0.1112829
95512,0.1112829
95513,0.1112829
95514,0.1112829
95515,0.1112829
95516,0.1112829
95517,0.1112829
95518,0.1112829
95519,0.1112829
95520,0.22954056
95521,0.28897923
95522,0.1112829
95523,0.1112829
95524,0.1112829
95525,0.1112829
95526,0.1112829
95527,0.1112829
95528,0.1112829
95529,0.1112829
95530,0.1112829
95531,0.1112829
95532,0.1112829
95533,0.1112829
95534,0.1112829
95535,0.1112829
95536,0.1112829
95537,0.1112829
95538,0.1112829
95539,0.1112829
95540,0.1112829
95541,0.1112829
95542,0.1112829
95543,0.1112829
95544,0.1112829
95545,0.1112829
95546,0.2870083
95547,0.1112829
95548,0.1112829
95549,0.1112829
95550,0.1112829
95551,0.1112829
95552,0.1112829
95553,0.1112829
95554,0.1112829
95555,0.1112829
95556,0.1112829
95557,0.1112829
95558,0.1112829
95559,0.1112829
95560,0.1112829
95561,0.1112829
95562,0.1112829
95563,0.1112829
95564,0.1112829
95565,0.1112829
95566,0.1112829
95567,0.1112829
95568,0.1112829
95569,0.1112829
95570,0.1112829
95571,0.1112829
95572,0.1112829
95573,0.1112829
95574,0.1112829
95575,0.1112829
95576,0.1112829
95577,0.1112829
95578,0.1112829
95579,0.1112829
95580,0.1112829
95581,0.1112829
95582,0.1112829
95583,0.1112829
95584,0.1112829
95585,0.1112829
95586,0.1112829
95587,0.1112829
95588,0.1112829
95589,0.1112829
95590,0.1112829
95591,0.1112829
95592,0.1112829
95593,0.1112829
95594,0.1112829
95595,0.1112829
95596,0.1112829
95597,0.1112829
95598,0.1112829
95599,0.1112829
95600,0.16762824
95601,0.2549799
95602,0.1112829
95603,0.1112829
95604,0.1112829
95605,0.1112829
95606,0.1112829
95607,0.1112829
95608,0.1112829
95609,0.1112829
95610,0.1112829
95611,0.1112829
95612,0.1112829
95613,0.1112829
95614,0.1112829
95615,0.1112829
95616,0.1112829
95617,0.1112829
95618,0.21998619
95619,0.1112829
95620,0.1112829
95621,0.26916724
95622,0.1112829
95623,0.1112829
95624,0.1112829
95625,0.1112829
95626,0.28695002
95627,0.2445786
95628,0.1112829
95629,0.1112829
95630,0.1112829
95631,0.188598
95632,0.1112829
95633,0.1112829
95634,0.27752602
95635,0.1112829
95636,0.1112829
95637,0.1112829
95638,0.1112829
95639,0.1112829
95640,0.1112829
95641,0.1112829
95642,0.1112829
95643,0.1112829
95644,0.1112829
95645,0.1112829
95646,0.2878086
95647,0.1112829
95648,0.1112829
95649,0.1112829
95650,0.1112829
95651,0.1112829
95652,0.1112829
95653,0.1112829
95654,0.1112829
95655,0.1112829
95656,0.1112829
95657,0.1112829
95658,0.1112829
95659,0.1112829
95660,0.1112829
95661,0.1112829
95662,0.1112829
95663,0.1112829
95664,0.1112829
95665,0.1112829
95666,0.1112829
95667,0.1112829
95668,0.26316604
95669,0.1112829
95670,0.1112829
95671,0.26315722
95672,0.26315695
95673,0.1112829
95674,0.26315665
95675,0.1112829
95676,0.1112829
95677,0.1112829
95678,0.1112829
95679,0.1112829
95680,0.1112829
95681,0.1112829
95682,0.1112829
95683,0.1112829
95684,0.1112829
95685,0.1112829
95686,0.1112829
95687,0.1112829
95688,0.1112829
95689,0.1112829
95690,0.1112829
95691,0.1112829
95692,0.1112829
95693,0.1112829
95694,0.1112829
95695,0.1112829
95696,0.1112829
95697,0.1112829
95698,0.1112829
95699,0.1112829
95700,0.1112829
95701,0.1112829
95702,0.1112829
95703,0.26315588
95704,0.1112829
95705,0.1112829
95706,0.1112829
95707,0.26493153
95708,0.1112829
95709,1.7416017
95710,0.1112829
95711,0.1112829
95712,0.1112829
95713,0.1112829
95714,0.1112829
95715,0.1112829
95716,0.1112829
95717,0.1112829
95718,0.1112829
95719,0.1112829
95720,0.1112829
95721,0.1112829
95722,0.33426094
95723,0.1112829
95724,0.1112829
95725,0.21854785
95726,0.1112829
95727,0.1112829
95728,0.1112829
95729,0.16208063
95730,0.1112829
95731,0.1112829
95732,0.1112829
95733,0.1112829
95734,0.1112829
95735,0.1112829
95736,0.1112829
95737,0.1112829
95738,0.1112829
95739,0.1112829
95740,0.1112829
95741,0.1112829
95742,0.1112829
95743,0.1112829
95744,0.1112829
95745,0.1112829
95746,0.1112829
95747,0.1112829
95748,0.1112829
95749,0.1112829
95750,0.1112829
95751,0.32265306
95752,0.1112829
95753,0.1112829
95754,0.1112829
95755,0.1112829
95756,0.1112829
95757,0.1112829
95758,0.1112829
95759,0.1112829
95760,0.1112829
95761,0.1112829
95762,0.1112829
95763,0.1112829
95764,0.1112829
95765,0.1112829
95766,0.1112829
95767,0.1112829
95768,0.33884412
95769,1.1557814
95770,0.1112829
95771,0.1112829
95772,0.1112829
95773,0.1112829
95774,0.1112829
95775,0.1112829
95776,0.1112829
95777,0.1112829
95778,1.113407
95779,0.1112829
95780,0.1112829
95781,0.59425604
95782,0.1112829
95783,0.1112829
95784,0.1112829
95785,0.1112829
95786,0.1112829
95787,0.1112829
95788,0.1112829
95789,0.1112829
95790,0.1112829
95791,0.1112829
95792,0.1112829
95793,1.4878383
95794,0.22382492
95795,0.1112829
95796,0.1112829
95797,0.1112829
95798,0.1112829
95799,0.1112829
95800,0.1112829
95801,0.28348976
95802,0.1112829
95803,0.1112829
95804,0.257078
95805,0.1112829
95806,0.1112829
95807,0.1112829
95808,0.1112829
95809,0.1112829
95810,0.1112829
95811,0.1112829
95812,0.1112829
95813,0.1112829
95814,0.1112829
95815,0.1112829
95816,0.1112829
95817,0.23412439
95818,0.1112829
95819,0.1112829
95820,0.1112829
95821,0.1112829
95822,0.1112829
95823,0.1112829
95824,0.1112829
95825,0.1112829
95826,0.1112829
95827,0.1112829
95828,0.1112829
95829,0.1112829
95830,0.1112829
95831,0.1112829
95832,0.1112829
95833,1.3418496
95834,0.23055539
95835,0.1112829
95836,0.1112829
95837,0.1112829
95838,0.1112829
95839,0.1112829
95840,0.1112829
95841,0.1112829
95842,0.1112829
95843,0.1112829
95844,0.30146298
95845,0.1112829
95846,0.1112829
95847,0.1112829
95848,0.1112829
95849,0.1112829
95850,0.1112829
95851,0.1112829
95852,0.1112829
95853,0.32406336
95854,0.1112829
95855,0.1112829
95856,0.1112829
95857,0.1112829
95858,0.1112829
95859,0.1112829
95860,0.1112829
95861,1.1009794
95862,0.1112829
95863,0.1112829
95864,0.3882622
95865,0.1112829
95866,0.1112829
95867,0.1112829
95868,0.1112829
95869,0.1112829
95870,0.1112829
95871,0.2631585
95872,0.1112829
95873,0.1112829
95874,0.1112829
95875,0.1112829
95876,0.1112829
95877,0.1112829
95878,0.1112829
95879,0.1112829
95880,0.1112829
95881,0.1112829
95882,0.1112829
95883,0.1112829
95884,0.1112829
95885,0.1112829
95886,0.1112829
95887,0.1112829
95888,0.1112829
95889,0.1112829
95890,0.1112829
95891,0.1112829
95892,0.1112829
95893,0.1112829
95894,0.13266014
95895,0.27753294
95896,0.1112829
95897,0.2781135
95898,0.1112829
95899,0.1112829
95900,0.1112829
95901,0.1112829
95902,0.1112829
95903,0.1112829
95904,0.1112829
95905,0.1112829
95906,0.1112829
95907,0.1112829
95908,0.1112829
95909,0.1112829
95910,0.1112829
95911,0.1112829
95912,0.1112829
95913,0.1112829
95914,0.1112829
95915,0.2866966
95916,0.1112829
95917,0.1112829
95918,0.1112829
95919,0.1112829
95920,0.1112829
95921,0.1112829
95922,0.1112829
95923,0.1112829
95924,0.1112829
95925,0.1112829
95926,0.1112829
95927,0.1112829
95928,0.1112829
95929,0.1112829
95930,0.1112829
95931,0.1112829
95932,0.29225773
95933,0.1112829
95934,0.1112829
95935,0.1112829
95936,0.27319777
95937,0.56080633
95938,0.1112829
95939,0.1112829
95940,0.1112829
95941,0.1112829
95942,0.1112829
95943,0.1112829
95944,0.1112829
95945,0.1112829
95946,0.1112829
95947,0.1112829
95948,0.1112829
95949,0.1112829
95950,0.1112829
95951,0.1112829
95952,0.1112829
95953,0.1112829
95954,0.1112829
95955,0.1112829
95956,0.1112829
95957,0.1112829
95958,0.1112829
95959,0.1112829
95960,0.1112829
95961,0.1112829
95962,0.1112829
95963,0.1112829
95964,0.1112829
95965,0.1112829
95966,0.1112829
95967,0.1112829
95968,0.1112829
95969,0.1112829
95970,0.1112829
95971,0.26365525
95972,0.1112829
95973,0.1112829
95974,0.1112829
95975,0.1112829
95976,0.1112829
95977,0.1112829
95978,0.1112829
95979,0.1112829
95980,0.1112829
95981,0.1112829
95982,0.1112829
95983,0.1112829
95984,0.1112829
95985,0.1112829
95986,0.1112829
95987,0.1112829
95988,0.1112829
95989,0.1112829
95990,0.1112829
95991,0.1112829
95992,0.1112829
95993,0.1112829
95994,0.28755993
95995,0.1112829
95996,0.1112829
95997,0.1112829
95998,0.1112829
95999,0.1112829
96000,0.1112829
96001,0.1112829
96002,0.1112829
96003,0.1112829
96004,0.1112829
96005,0.1112829
96006,0.1112829
96007,0.1112829
96008,0.1112829
96009,0.1112829
96010,0.1112829
96011,0.1112829
96012,0.1112829
96013,0.1112829
96014,0.1112829
96015,0.1112829
96016,0.1112829
96017,0.1112829
96018,0.1112829
96019,0.1112829
96020,0.1112829
96021,0.1112829
96022,0.1112829
96023,0.1112829
96024,0.1112829
96025,0.1112829
96026,0.1112829
96027,0.1112829
96028,0.1112829
96029,0.1112829
96030,0.1112829
96031,0.1112829
96032,0.1112829
96033,0.1112829
96034,0.1112829
96035,0.1112829
96036,0.1112829
96037,0.1112829
96038,0.1112829
96039,0.1112829
96040,0.1112829
96041,0.1112829
96042,0.1112829
96043,0.1112829
96044,0.1112829
96045,0.1112829
96046,0.1112829
96047,0.1112829
96048,0.1112829
96049,0.1112829
96050,0.2828656
96051,0.1112829
96052,0.1112829
96053,0.1112829
96054,0.1112829
96055,0.1112829
96056,0.1112829
96057,0.1112829
96058,0.1112829
96059,0.1112829
96060,0.1112829
96061,0.1112829
96062,0.1112829
